[2024-10-05T00:03:08.157+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-05T00:03:08.175+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.184+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.185+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-05T00:03:08.201+0000] {taskinstance.py:2888} INFO - Executing <Task(OperatorSiteB): kabum_tasks.Web_Extraction_kabum> on 2024-10-05 00:03:05.838797+00:00
[2024-10-05T00:03:08.205+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=5537) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-05T00:04:37.514+0000] {logging_mixin.py:190} INFO - R$ 1.228,80
[2024-10-05T00:04:37.515+0000] {logging_mixin.py:190} INFO - R$ 2.372,82
[2024-10-05T00:04:37.515+0000] {logging_mixin.py:190} INFO - R$ 1.680,00
[2024-10-05T00:04:55.978+0000] {logging_mixin.py:190} INFO - R$ 350,00
[2024-10-05T00:04:55.979+0000] {logging_mixin.py:190} INFO - R$ 559,99
[2024-10-05T00:04:55.979+0000] {logging_mixin.py:190} INFO - R$ 289,99
[2024-10-05T00:04:55.980+0000] {logging_mixin.py:190} INFO - R$ 146,00
[2024-10-05T00:04:55.981+0000] {logging_mixin.py:190} INFO - R$ 119,99
[2024-10-05T00:04:55.981+0000] {logging_mixin.py:190} INFO - R$ 169,99
[2024-10-05T00:04:55.982+0000] {logging_mixin.py:190} INFO - R$ 124,99
[2024-10-05T00:04:55.983+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:04:55.983+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:04:55.984+0000] {logging_mixin.py:190} INFO - R$ 164,99
[2024-10-05T00:04:55.985+0000] {logging_mixin.py:190} INFO - R$ 59,99
[2024-10-05T00:04:55.985+0000] {logging_mixin.py:190} INFO - R$ 229,99
[2024-10-05T00:04:55.986+0000] {logging_mixin.py:190} INFO - R$ 359,99
[2024-10-05T00:04:55.987+0000] {logging_mixin.py:190} INFO - R$ 59,99
[2024-10-05T00:04:55.987+0000] {logging_mixin.py:190} INFO - R$ 149,99
[2024-10-05T00:04:55.988+0000] {logging_mixin.py:190} INFO - R$ 249,99
[2024-10-05T00:04:55.989+0000] {logging_mixin.py:190} INFO - R$ 309,99
[2024-10-05T00:04:55.989+0000] {logging_mixin.py:190} INFO - R$ 124,99
[2024-10-05T00:04:55.990+0000] {logging_mixin.py:190} INFO - R$ 204,99
[2024-10-05T00:04:55.991+0000] {logging_mixin.py:190} INFO - R$ 99,99
[2024-10-05T00:04:55.992+0000] {logging_mixin.py:190} INFO - R$ 89,99
[2024-10-05T00:04:55.993+0000] {logging_mixin.py:190} INFO - R$ 339,00
[2024-10-05T00:04:55.993+0000] {logging_mixin.py:190} INFO - R$ 189,99
[2024-10-05T00:04:55.994+0000] {logging_mixin.py:190} INFO - R$ 243,00
[2024-10-05T00:04:55.995+0000] {logging_mixin.py:190} INFO - R$ 119,99
[2024-10-05T00:04:55.995+0000] {logging_mixin.py:190} INFO - R$ 146,00
[2024-10-05T00:04:55.996+0000] {logging_mixin.py:190} INFO - R$ 109,99
[2024-10-05T00:04:55.996+0000] {logging_mixin.py:190} INFO - R$ 228,99
[2024-10-05T00:04:55.997+0000] {logging_mixin.py:190} INFO - R$ 589,99
[2024-10-05T00:04:55.998+0000] {logging_mixin.py:190} INFO - R$ 39,99
[2024-10-05T00:04:55.998+0000] {logging_mixin.py:190} INFO - R$ 243,00
[2024-10-05T00:04:55.999+0000] {logging_mixin.py:190} INFO - R$ 214,99
[2024-10-05T00:04:56.000+0000] {logging_mixin.py:190} INFO - R$ 59,99
[2024-10-05T00:04:56.000+0000] {logging_mixin.py:190} INFO - R$ 114,99
[2024-10-05T00:04:56.001+0000] {logging_mixin.py:190} INFO - R$ 159,99
[2024-10-05T00:04:56.001+0000] {logging_mixin.py:190} INFO - R$ 819,99
[2024-10-05T00:04:56.002+0000] {logging_mixin.py:190} INFO - R$ 39,99
[2024-10-05T00:04:56.003+0000] {logging_mixin.py:190} INFO - R$ 1.089,99
[2024-10-05T00:04:56.003+0000] {logging_mixin.py:190} INFO - R$ 329,99
[2024-10-05T00:04:56.004+0000] {logging_mixin.py:190} INFO - R$ 229,98
[2024-10-05T00:04:56.005+0000] {logging_mixin.py:190} INFO - R$ 699,99
[2024-10-05T00:04:56.005+0000] {logging_mixin.py:190} INFO - R$ 299,99
[2024-10-05T00:04:56.006+0000] {logging_mixin.py:190} INFO - R$ 106,99
[2024-10-05T00:04:56.006+0000] {logging_mixin.py:190} INFO - R$ 135,98
[2024-10-05T00:04:56.007+0000] {logging_mixin.py:190} INFO - R$ 739,99
[2024-10-05T00:04:56.008+0000] {logging_mixin.py:190} INFO - R$ 135,99
[2024-10-05T00:04:56.009+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:04:56.010+0000] {logging_mixin.py:190} INFO - R$ 439,99
[2024-10-05T00:04:56.010+0000] {logging_mixin.py:190} INFO - R$ 1.099,99
[2024-10-05T00:04:56.011+0000] {logging_mixin.py:190} INFO - R$ 249,99
[2024-10-05T00:04:56.012+0000] {logging_mixin.py:190} INFO - R$ 34,99
[2024-10-05T00:04:56.012+0000] {logging_mixin.py:190} INFO - R$ 329,99
[2024-10-05T00:04:56.013+0000] {logging_mixin.py:190} INFO - R$ 699,98
[2024-10-05T00:04:56.014+0000] {logging_mixin.py:190} INFO - R$ 414,99
[2024-10-05T00:04:56.014+0000] {logging_mixin.py:190} INFO - R$ 374,99
[2024-10-05T00:04:56.015+0000] {logging_mixin.py:190} INFO - R$ 139,99
[2024-10-05T00:04:56.015+0000] {logging_mixin.py:190} INFO - R$ 70,00
[2024-10-05T00:04:56.016+0000] {logging_mixin.py:190} INFO - R$ 779,99
[2024-10-05T00:04:56.017+0000] {logging_mixin.py:190} INFO - R$ 339,99
[2024-10-05T00:04:56.017+0000] {logging_mixin.py:190} INFO - R$ 239,99
[2024-10-05T00:04:56.018+0000] {logging_mixin.py:190} INFO - R$ 249,99
[2024-10-05T00:04:56.019+0000] {logging_mixin.py:190} INFO - R$ 249,99
[2024-10-05T00:04:56.019+0000] {logging_mixin.py:190} INFO - R$ 189,99
[2024-10-05T00:04:56.020+0000] {logging_mixin.py:190} INFO - R$ 252,99
[2024-10-05T00:04:56.021+0000] {logging_mixin.py:190} INFO - R$ 159,99
[2024-10-05T00:04:56.021+0000] {logging_mixin.py:190} INFO - R$ 399,99
[2024-10-05T00:04:56.022+0000] {logging_mixin.py:190} INFO - R$ 654,99
[2024-10-05T00:04:56.023+0000] {logging_mixin.py:190} INFO - R$ 262,99
[2024-10-05T00:04:56.023+0000] {logging_mixin.py:190} INFO - R$ 1.499,99
[2024-10-05T00:04:56.024+0000] {logging_mixin.py:190} INFO - R$ 459,99
[2024-10-05T00:04:56.025+0000] {logging_mixin.py:190} INFO - R$ 179,99
[2024-10-05T00:04:56.026+0000] {logging_mixin.py:190} INFO - R$ 844,99
[2024-10-05T00:04:56.026+0000] {logging_mixin.py:190} INFO - R$ 164,99
[2024-10-05T00:04:56.027+0000] {logging_mixin.py:190} INFO - R$ 76,99
[2024-10-05T00:04:56.028+0000] {logging_mixin.py:190} INFO - R$ 649,99
[2024-10-05T00:04:56.028+0000] {logging_mixin.py:190} INFO - R$ 649,99
[2024-10-05T00:04:56.029+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:04:56.030+0000] {logging_mixin.py:190} INFO - R$ 179,99
[2024-10-05T00:04:56.030+0000] {logging_mixin.py:190} INFO - R$ 214,99
[2024-10-05T00:04:56.031+0000] {logging_mixin.py:190} INFO - R$ 204,99
[2024-10-05T00:04:56.032+0000] {logging_mixin.py:190} INFO - R$ 179,99
[2024-10-05T00:04:56.032+0000] {logging_mixin.py:190} INFO - R$ 299,99
[2024-10-05T00:04:56.033+0000] {logging_mixin.py:190} INFO - R$ 199,99
[2024-10-05T00:04:56.034+0000] {logging_mixin.py:190} INFO - R$ 164,99
[2024-10-05T00:04:56.034+0000] {logging_mixin.py:190} INFO - R$ 121,42
[2024-10-05T00:04:56.035+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-05T00:04:56.036+0000] {logging_mixin.py:190} INFO - R$ 555,00
[2024-10-05T00:04:56.036+0000] {logging_mixin.py:190} INFO - R$ 729,99
[2024-10-05T00:04:56.037+0000] {logging_mixin.py:190} INFO - R$ 559,99
[2024-10-05T00:04:56.038+0000] {logging_mixin.py:190} INFO - R$ 1.100,99
[2024-10-05T00:04:56.038+0000] {logging_mixin.py:190} INFO - R$ 474,99
[2024-10-05T00:04:56.039+0000] {logging_mixin.py:190} INFO - R$ 161,00
[2024-10-05T00:04:56.040+0000] {logging_mixin.py:190} INFO - R$ 749,99
[2024-10-05T00:04:56.040+0000] {logging_mixin.py:190} INFO - R$ 799,99
[2024-10-05T00:04:56.041+0000] {logging_mixin.py:190} INFO - R$ 64,39
[2024-10-05T00:04:56.042+0000] {logging_mixin.py:190} INFO - R$ 309,99
[2024-10-05T00:04:56.043+0000] {logging_mixin.py:190} INFO - R$ 659,99
[2024-10-05T00:04:56.043+0000] {logging_mixin.py:190} INFO - R$ 299,99
[2024-10-05T00:04:56.044+0000] {logging_mixin.py:190} INFO - R$ 549,99
[2024-10-05T00:04:56.045+0000] {logging_mixin.py:190} INFO - R$ 339,99
[2024-10-05T00:04:56.045+0000] {logging_mixin.py:190} INFO - R$ 239,99
[2024-10-05T00:04:56.046+0000] {logging_mixin.py:190} INFO - R$ 469,99
[2024-10-05T00:05:05.281+0000] {logging_mixin.py:190} INFO - R$ 479,99
[2024-10-05T00:05:05.282+0000] {logging_mixin.py:190} INFO - R$ 544,99
[2024-10-05T00:05:05.282+0000] {logging_mixin.py:190} INFO - R$ 331,00
[2024-10-05T00:05:05.283+0000] {logging_mixin.py:190} INFO - R$ 1.100,99
[2024-10-05T00:05:05.284+0000] {logging_mixin.py:190} INFO - R$ 174,99
[2024-10-05T00:05:05.285+0000] {logging_mixin.py:190} INFO - R$ 160,65
[2024-10-05T00:05:05.286+0000] {logging_mixin.py:190} INFO - R$ 1.499,99
[2024-10-05T00:05:05.287+0000] {logging_mixin.py:190} INFO - R$ 281,99
[2024-10-05T00:05:05.288+0000] {logging_mixin.py:190} INFO - R$ 142,00
[2024-10-05T00:05:05.289+0000] {logging_mixin.py:190} INFO - R$ 294,99
[2024-10-05T00:05:05.290+0000] {logging_mixin.py:190} INFO - R$ 264,99
[2024-10-05T00:05:05.290+0000] {logging_mixin.py:190} INFO - R$ 719,99
[2024-10-05T00:05:05.291+0000] {logging_mixin.py:190} INFO - R$ 564,99
[2024-10-05T00:05:05.292+0000] {logging_mixin.py:190} INFO - R$ 379,99
[2024-10-05T00:05:05.292+0000] {logging_mixin.py:190} INFO - R$ 1.039,99
[2024-10-05T00:05:05.293+0000] {logging_mixin.py:190} INFO - R$ 1.489,99
[2024-10-05T00:05:05.294+0000] {logging_mixin.py:190} INFO - R$ 934,99
[2024-10-05T00:05:05.294+0000] {logging_mixin.py:190} INFO - R$ 164,99
[2024-10-05T00:05:05.295+0000] {logging_mixin.py:190} INFO - R$ 389,99
[2024-10-05T00:05:05.295+0000] {logging_mixin.py:190} INFO - R$ 191,99
[2024-10-05T00:05:05.296+0000] {logging_mixin.py:190} INFO - R$ 139,99
[2024-10-05T00:05:05.297+0000] {logging_mixin.py:190} INFO - R$ 150,00
[2024-10-05T00:05:05.297+0000] {logging_mixin.py:190} INFO - R$ 613,99
[2024-10-05T00:05:05.298+0000] {logging_mixin.py:190} INFO - R$ 193,55
[2024-10-05T00:05:05.299+0000] {logging_mixin.py:190} INFO - R$ 408,99
[2024-10-05T00:05:05.299+0000] {logging_mixin.py:190} INFO - R$ 242,99
[2024-10-05T00:05:05.300+0000] {logging_mixin.py:190} INFO - R$ 600,00
[2024-10-05T00:05:05.302+0000] {logging_mixin.py:190} INFO - R$ 154,99
[2024-10-05T00:05:05.303+0000] {logging_mixin.py:190} INFO - R$ 749,99
[2024-10-05T00:05:05.303+0000] {logging_mixin.py:190} INFO - R$ 749,99
[2024-10-05T00:05:05.304+0000] {logging_mixin.py:190} INFO - R$ 279,00
[2024-10-05T00:05:05.305+0000] {logging_mixin.py:190} INFO - R$ 439,99
[2024-10-05T00:05:05.306+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:05:05.307+0000] {logging_mixin.py:190} INFO - R$ 320,99
[2024-10-05T00:05:05.307+0000] {logging_mixin.py:190} INFO - R$ 1.022,99
[2024-10-05T00:05:05.308+0000] {logging_mixin.py:190} INFO - R$ 102,99
[2024-10-05T00:05:05.309+0000] {logging_mixin.py:190} INFO - R$ 289,05
[2024-10-05T00:05:05.310+0000] {logging_mixin.py:190} INFO - R$ 179,45
[2024-10-05T00:05:05.310+0000] {logging_mixin.py:190} INFO - R$ 999,99
[2024-10-05T00:05:05.311+0000] {logging_mixin.py:190} INFO - R$ 129,98
[2024-10-05T00:05:05.312+0000] {logging_mixin.py:190} INFO - R$ 639,99
[2024-10-05T00:05:05.313+0000] {logging_mixin.py:190} INFO - R$ 564,99
[2024-10-05T00:05:05.313+0000] {logging_mixin.py:190} INFO - R$ 1.419,99
[2024-10-05T00:05:05.314+0000] {logging_mixin.py:190} INFO - R$ 320,99
[2024-10-05T00:05:05.315+0000] {logging_mixin.py:190} INFO - R$ 900,00
[2024-10-05T00:05:05.315+0000] {logging_mixin.py:190} INFO - R$ 193,99
[2024-10-05T00:05:05.316+0000] {logging_mixin.py:190} INFO - R$ 39,99
[2024-10-05T00:05:05.317+0000] {logging_mixin.py:190} INFO - R$ 319,99
[2024-10-05T00:05:05.318+0000] {logging_mixin.py:190} INFO - R$ 334,99
[2024-10-05T00:05:05.319+0000] {logging_mixin.py:190} INFO - R$ 150,99
[2024-10-05T00:05:05.320+0000] {logging_mixin.py:190} INFO - R$ 309,99
[2024-10-05T00:05:05.321+0000] {logging_mixin.py:190} INFO - R$ 899,99
[2024-10-05T00:05:05.321+0000] {logging_mixin.py:190} INFO - R$ 259,99
[2024-10-05T00:05:05.322+0000] {logging_mixin.py:190} INFO - R$ 236,37
[2024-10-05T00:05:05.323+0000] {logging_mixin.py:190} INFO - R$ 1.199,99
[2024-10-05T00:05:05.323+0000] {logging_mixin.py:190} INFO - R$ 389,99
[2024-10-05T00:05:05.324+0000] {logging_mixin.py:190} INFO - R$ 424,99
[2024-10-05T00:05:05.325+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:05:05.325+0000] {logging_mixin.py:190} INFO - R$ 536,00
[2024-10-05T00:05:05.326+0000] {logging_mixin.py:190} INFO - R$ 236,37
[2024-10-05T00:05:05.327+0000] {logging_mixin.py:190} INFO - R$ 159,99
[2024-10-05T00:05:05.327+0000] {logging_mixin.py:190} INFO - R$ 309,99
[2024-10-05T00:05:05.328+0000] {logging_mixin.py:190} INFO - R$ 44,99
[2024-10-05T00:05:05.329+0000] {logging_mixin.py:190} INFO - R$ 291,99
[2024-10-05T00:05:05.329+0000] {logging_mixin.py:190} INFO - R$ 319,99
[2024-10-05T00:05:05.330+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:05:05.331+0000] {logging_mixin.py:190} INFO - R$ 340,99
[2024-10-05T00:05:05.331+0000] {logging_mixin.py:190} INFO - R$ 121,42
[2024-10-05T00:05:05.332+0000] {logging_mixin.py:190} INFO - R$ 120,00
[2024-10-05T00:05:05.334+0000] {logging_mixin.py:190} INFO - R$ 123,00
[2024-10-05T00:05:05.335+0000] {logging_mixin.py:190} INFO - R$ 925,99
[2024-10-05T00:05:05.336+0000] {logging_mixin.py:190} INFO - R$ 583,99
[2024-10-05T00:05:05.337+0000] {logging_mixin.py:190} INFO - R$ 359,99
[2024-10-05T00:05:05.338+0000] {logging_mixin.py:190} INFO - R$ 339,99
[2024-10-05T00:05:05.338+0000] {logging_mixin.py:190} INFO - R$ 1.949,00
[2024-10-05T00:05:05.339+0000] {logging_mixin.py:190} INFO - R$ 569,99
[2024-10-05T00:05:05.340+0000] {logging_mixin.py:190} INFO - R$ 150,00
[2024-10-05T00:05:05.340+0000] {logging_mixin.py:190} INFO - R$ 291,99
[2024-10-05T00:05:05.341+0000] {logging_mixin.py:190} INFO - R$ 299,99
[2024-10-05T00:05:05.342+0000] {logging_mixin.py:190} INFO - R$ 1.269,99
[2024-10-05T00:05:05.342+0000] {logging_mixin.py:190} INFO - R$ 2.099,99
[2024-10-05T00:05:05.343+0000] {logging_mixin.py:190} INFO - R$ 182,27
[2024-10-05T00:05:05.344+0000] {logging_mixin.py:190} INFO - R$ 369,99
[2024-10-05T00:05:05.344+0000] {logging_mixin.py:190} INFO - R$ 525,99
[2024-10-05T00:05:05.345+0000] {logging_mixin.py:190} INFO - R$ 389,00
[2024-10-05T00:05:05.346+0000] {logging_mixin.py:190} INFO - R$ 449,99
[2024-10-05T00:05:05.346+0000] {logging_mixin.py:190} INFO - R$ 499,99
[2024-10-05T00:05:05.347+0000] {logging_mixin.py:190} INFO - R$ 289,99
[2024-10-05T00:05:05.348+0000] {logging_mixin.py:190} INFO - R$ 180,99
[2024-10-05T00:05:05.348+0000] {logging_mixin.py:190} INFO - R$ 146,00
[2024-10-05T00:05:05.349+0000] {logging_mixin.py:190} INFO - R$ 90,99
[2024-10-05T00:05:05.350+0000] {logging_mixin.py:190} INFO - R$ 1.499,99
[2024-10-05T00:05:05.350+0000] {logging_mixin.py:190} INFO - R$ 154,99
[2024-10-05T00:05:05.351+0000] {logging_mixin.py:190} INFO - R$ 639,99
[2024-10-05T00:05:05.352+0000] {logging_mixin.py:190} INFO - R$ 223,99
[2024-10-05T00:05:05.352+0000] {logging_mixin.py:190} INFO - R$ 280,03
[2024-10-05T00:05:05.353+0000] {logging_mixin.py:190} INFO - R$ 589,90
[2024-10-05T00:05:05.354+0000] {logging_mixin.py:190} INFO - R$ 949,99
[2024-10-05T00:05:05.354+0000] {logging_mixin.py:190} INFO - R$ 1.299,99
[2024-10-05T00:05:05.355+0000] {logging_mixin.py:190} INFO - R$ 135,98
[2024-10-05T00:05:14.519+0000] {logging_mixin.py:190} INFO - R$ 394,99
[2024-10-05T00:05:14.520+0000] {logging_mixin.py:190} INFO - R$ 107,59
[2024-10-05T00:05:14.520+0000] {logging_mixin.py:190} INFO - R$ 153,95
[2024-10-05T00:05:14.521+0000] {logging_mixin.py:190} INFO - R$ 179,99
[2024-10-05T00:05:14.522+0000] {logging_mixin.py:190} INFO - R$ 499,99
[2024-10-05T00:05:14.523+0000] {logging_mixin.py:190} INFO - R$ 169,99
[2024-10-05T00:05:14.523+0000] {logging_mixin.py:190} INFO - R$ 999,99
[2024-10-05T00:05:14.524+0000] {logging_mixin.py:190} INFO - R$ 68,00
[2024-10-05T00:05:14.525+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:05:14.525+0000] {logging_mixin.py:190} INFO - R$ 139,99
[2024-10-05T00:05:14.526+0000] {logging_mixin.py:190} INFO - R$ 199,00
[2024-10-05T00:05:14.527+0000] {logging_mixin.py:190} INFO - R$ 82,71
[2024-10-05T00:05:14.527+0000] {logging_mixin.py:190} INFO - R$ 137,23
[2024-10-05T00:05:14.528+0000] {logging_mixin.py:190} INFO - R$ 789,99
[2024-10-05T00:05:14.529+0000] {logging_mixin.py:190} INFO - R$ 849,99
[2024-10-05T00:05:14.529+0000] {logging_mixin.py:190} INFO - R$ 925,99
[2024-10-05T00:05:14.530+0000] {logging_mixin.py:190} INFO - R$ 108,99
[2024-10-05T00:05:14.531+0000] {logging_mixin.py:190} INFO - R$ 730,99
[2024-10-05T00:05:14.532+0000] {logging_mixin.py:190} INFO - R$ 260,00
[2024-10-05T00:05:14.532+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-05T00:05:14.533+0000] {logging_mixin.py:190} INFO - R$ 856,99
[2024-10-05T00:05:14.534+0000] {logging_mixin.py:190} INFO - R$ 229,99
[2024-10-05T00:05:14.534+0000] {logging_mixin.py:190} INFO - R$ 291,99
[2024-10-05T00:05:14.535+0000] {logging_mixin.py:190} INFO - R$ 359,99
[2024-10-05T00:05:14.536+0000] {logging_mixin.py:190} INFO - R$ 579,99
[2024-10-05T00:05:14.536+0000] {logging_mixin.py:190} INFO - R$ 299,90
[2024-10-05T00:05:14.537+0000] {logging_mixin.py:190} INFO - R$ 395,00
[2024-10-05T00:05:14.538+0000] {logging_mixin.py:190} INFO - R$ 1.462,00
[2024-10-05T00:05:14.538+0000] {logging_mixin.py:190} INFO - R$ 199,53
[2024-10-05T00:05:14.539+0000] {logging_mixin.py:190} INFO - R$ 162,29
[2024-10-05T00:05:14.540+0000] {logging_mixin.py:190} INFO - R$ 331,00
[2024-10-05T00:05:14.540+0000] {logging_mixin.py:190} INFO - R$ 799,99
[2024-10-05T00:05:14.541+0000] {logging_mixin.py:190} INFO - R$ 559,99
[2024-10-05T00:05:14.542+0000] {logging_mixin.py:190} INFO - R$ 613,99
[2024-10-05T00:05:14.543+0000] {logging_mixin.py:190} INFO - R$ 203,99
[2024-10-05T00:05:14.543+0000] {logging_mixin.py:190} INFO - R$ 299,99
[2024-10-05T00:05:14.544+0000] {logging_mixin.py:190} INFO - R$ 876,99
[2024-10-05T00:05:14.545+0000] {logging_mixin.py:190} INFO - R$ 459,99
[2024-10-05T00:05:14.546+0000] {logging_mixin.py:190} INFO - R$ 140,76
[2024-10-05T00:05:14.547+0000] {logging_mixin.py:190} INFO - R$ 274,00
[2024-10-05T00:05:14.547+0000] {logging_mixin.py:190} INFO - R$ 289,99
[2024-10-05T00:05:14.548+0000] {logging_mixin.py:190} INFO - R$ 434,99
[2024-10-05T00:05:14.549+0000] {logging_mixin.py:190} INFO - R$ 3.299,99
[2024-10-05T00:05:14.549+0000] {logging_mixin.py:190} INFO - R$ 1.299,99
[2024-10-05T00:05:14.550+0000] {logging_mixin.py:190} INFO - R$ 1.559,00
[2024-10-05T00:05:14.551+0000] {logging_mixin.py:190} INFO - R$ 408,99
[2024-10-05T00:05:14.551+0000] {logging_mixin.py:190} INFO - R$ 313,52
[2024-10-05T00:05:14.552+0000] {logging_mixin.py:190} INFO - R$ 213,98
[2024-10-05T00:05:14.553+0000] {logging_mixin.py:190} INFO - R$ 1.168,99
[2024-10-05T00:05:14.554+0000] {logging_mixin.py:190} INFO - R$ 1.999,99
[2024-10-05T00:05:14.554+0000] {logging_mixin.py:190} INFO - R$ 749,99
[2024-10-05T00:05:14.555+0000] {logging_mixin.py:190} INFO - R$ 579,99
[2024-10-05T00:05:14.556+0000] {logging_mixin.py:190} INFO - R$ 309,99
[2024-10-05T00:05:14.556+0000] {logging_mixin.py:190} INFO - R$ 476,99
[2024-10-05T00:05:14.557+0000] {logging_mixin.py:190} INFO - R$ 350,00
[2024-10-05T00:05:14.558+0000] {logging_mixin.py:190} INFO - R$ 569,99
[2024-10-05T00:05:14.558+0000] {logging_mixin.py:190} INFO - R$ 159,99
[2024-10-05T00:05:14.559+0000] {logging_mixin.py:190} INFO - R$ 135,98
[2024-10-05T00:05:14.560+0000] {logging_mixin.py:190} INFO - R$ 642,99
[2024-10-05T00:05:14.560+0000] {logging_mixin.py:190} INFO - R$ 121,98
[2024-10-05T00:05:14.561+0000] {logging_mixin.py:190} INFO - R$ 259,00
[2024-10-05T00:05:14.562+0000] {logging_mixin.py:190} INFO - R$ 86,49
[2024-10-05T00:05:14.563+0000] {logging_mixin.py:190} INFO - R$ 129,33
[2024-10-05T00:05:14.563+0000] {logging_mixin.py:190} INFO - R$ 799,00
[2024-10-05T00:05:14.564+0000] {logging_mixin.py:190} INFO - R$ 304,47
[2024-10-05T00:05:14.565+0000] {logging_mixin.py:190} INFO - R$ 398,99
[2024-10-05T00:05:14.566+0000] {logging_mixin.py:190} INFO - R$ 529,99
[2024-10-05T00:05:14.566+0000] {logging_mixin.py:190} INFO - R$ 523,99
[2024-10-05T00:05:14.567+0000] {logging_mixin.py:190} INFO - R$ 999,99
[2024-10-05T00:05:14.568+0000] {logging_mixin.py:190} INFO - R$ 1.363,99
[2024-10-05T00:05:14.569+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:05:14.569+0000] {logging_mixin.py:190} INFO - R$ 193,99
[2024-10-05T00:05:14.570+0000] {logging_mixin.py:190} INFO - R$ 681,99
[2024-10-05T00:05:14.571+0000] {logging_mixin.py:190} INFO - R$ 172,20
[2024-10-05T00:05:14.571+0000] {logging_mixin.py:190} INFO - R$ 839,99
[2024-10-05T00:05:14.572+0000] {logging_mixin.py:190} INFO - R$ 1.168,99
[2024-10-05T00:05:14.573+0000] {logging_mixin.py:190} INFO - R$ 339,99
[2024-10-05T00:05:14.574+0000] {logging_mixin.py:190} INFO - R$ 232,99
[2024-10-05T00:05:14.574+0000] {logging_mixin.py:190} INFO - R$ 89,99
[2024-10-05T00:05:14.575+0000] {logging_mixin.py:190} INFO - R$ 959,99
[2024-10-05T00:05:14.576+0000] {logging_mixin.py:190} INFO - R$ 969,98
[2024-10-05T00:05:14.576+0000] {logging_mixin.py:190} INFO - R$ 252,99
[2024-10-05T00:05:14.577+0000] {logging_mixin.py:190} INFO - R$ 649,99
[2024-10-05T00:05:14.578+0000] {logging_mixin.py:190} INFO - R$ 134,75
[2024-10-05T00:05:14.579+0000] {logging_mixin.py:190} INFO - R$ 139,00
[2024-10-05T00:05:14.579+0000] {logging_mixin.py:190} INFO - R$ 1.120,99
[2024-10-05T00:05:14.580+0000] {logging_mixin.py:190} INFO - R$ 979,99
[2024-10-05T00:05:14.581+0000] {logging_mixin.py:190} INFO - R$ 399,99
[2024-10-05T00:05:14.582+0000] {logging_mixin.py:190} INFO - R$ 439,99
[2024-10-05T00:05:14.582+0000] {logging_mixin.py:190} INFO - R$ 3.199,99
[2024-10-05T00:05:14.583+0000] {logging_mixin.py:190} INFO - R$ 820,00
[2024-10-05T00:05:14.584+0000] {logging_mixin.py:190} INFO - R$ 115,81
[2024-10-05T00:05:14.584+0000] {logging_mixin.py:190} INFO - R$ 131,78
[2024-10-05T00:05:14.585+0000] {logging_mixin.py:190} INFO - R$ 75,99
[2024-10-05T00:05:14.585+0000] {logging_mixin.py:190} INFO - R$ 358,05
[2024-10-05T00:05:14.586+0000] {logging_mixin.py:190} INFO - R$ 89,10
[2024-10-05T00:05:14.587+0000] {logging_mixin.py:190} INFO - R$ 50,74
[2024-10-05T00:05:14.588+0000] {logging_mixin.py:190} INFO - R$ 1.694,99
[2024-10-05T00:05:14.588+0000] {logging_mixin.py:190} INFO - R$ 1.799,99
[2024-10-05T00:05:14.589+0000] {logging_mixin.py:190} INFO - R$ 876,99
[2024-10-05T00:05:23.711+0000] {logging_mixin.py:190} INFO - R$ 289,99
[2024-10-05T00:05:23.712+0000] {logging_mixin.py:190} INFO - R$ 829,99
[2024-10-05T00:05:23.712+0000] {logging_mixin.py:190} INFO - R$ 408,99
[2024-10-05T00:05:23.713+0000] {logging_mixin.py:190} INFO - R$ 229,99
[2024-10-05T00:05:23.714+0000] {logging_mixin.py:190} INFO - R$ 1.399,99
[2024-10-05T00:05:23.714+0000] {logging_mixin.py:190} INFO - R$ 179,99
